SE_id,SE_type,lon,lat,node_id,group_id,location_type
10020304,xfc_150kW,-93.1,45.2,station_203,203,U
10020305,xfc_150kW,-93.1,45.2,station_203,203,U
10020306,xfc_150kW,-93.1,45.2,station_203,203,U
10020307,xfc_150kW,-93.1,45.2,station_203,203,U
10020308,xfc_150kW,-93.1,45.2,station_203,203,U
10020309,xfc_150kW,-93.1,45.2,station_203,203,U
10020310,xfc_150kW,-93.1,45.2,station_203,203,U
10020311,xfc_150kW,-93.1,45.2,station_203,203,U
10020312,xfc_150kW,-93.1,45.2,station_203,203,U
10020401,xfc_150kW,-93.1,45.2,station_204,204,U
10020402,xfc_150kW,-93.1,45.2,station_204,204,U
10020403,xfc_150kW,-93.1,45.2,station_204,204,U
10020404,xfc_150kW,-93.1,45.2,station_204,204,U
10020405,xfc_150kW,-93.1,45.2,station_204,204,U
10020406,xfc_150kW,-93.1,45.2,station_204,204,U
10020407,xfc_150kW,-93.1,45.2,station_204,204,U
10020408,xfc_150kW,-93.1,45.2,station_204,204,U
10020409,xfc_150kW,-93.1,45.2,station_204,204,U
10020410,xfc_150kW,-93.1,45.2,station_204,204,U
10020411,xfc_150kW,-93.1,45.2,station_204,204,U
10020412,xfc_150kW,-93.1,45.2,station_204,204,U
10020501,xfc_150kW,-93.1,45.2,station_205,205,U
10020502,xfc_150kW,-93.1,45.2,station_205,205,U
10020503,xfc_150kW,-93.1,45.2,station_205,205,U
10020504,xfc_150kW,-93.1,45.2,station_205,205,U
10020505,xfc_150kW,-93.1,45.2,station_205,205,U
10020506,xfc_150kW,-93.1,45.2,station_205,205,U
10020507,xfc_150kW,-93.1,45.2,station_205,205,U
10020508,xfc_150kW,-93.1,45.2,station_205,205,U
10020509,xfc_150kW,-93.1,45.2,station_205,205,U
10020510,xfc_150kW,-93.1,45.2,station_205,205,U
10020511,xfc_150kW,-93.1,45.2,station_205,205,U
10020512,xfc_150kW,-93.1,45.2,station_205,205,U
10021201,xfc_150kW,-93.1,45.2,station_212,212,U
10021202,xfc_150kW,-93.1,45.2,station_212,212,U
10021203,xfc_150kW,-93.1,45.2,station_212,212,U
10021204,xfc_150kW,-93.1,45.2,station_212,212,U
10021205,xfc_150kW,-93.1,45.2,station_212,212,U
10021206,xfc_150kW,-93.1,45.2,station_212,212,U
10021207,xfc_150kW,-93.1,45.2,station_212,212,U
10021208,xfc_150kW,-93.1,45.2,station_212,212,U
10021301,xfc_150kW,-93.1,45.2,station_213,213,U
10021302,xfc_150kW,-93.1,45.2,station_213,213,U
10021303,xfc_150kW,-93.1,45.2,station_213,213,U
10021304,xfc_150kW,-93.1,45.2,station_213,213,U
10021305,xfc_150kW,-93.1,45.2,station_213,213,U
10021306,xfc_150kW,-93.1,45.2,station_213,213,U
10021307,xfc_150kW,-93.1,45.2,station_213,213,U
10021308,xfc_150kW,-93.1,45.2,station_213,213,U
10021401,xfc_150kW,-93.1,45.2,station_214,214,U
10021402,xfc_150kW,-93.1,45.2,station_214,214,U
10021403,xfc_150kW,-93.1,45.2,station_214,214,U
10021404,xfc_150kW,-93.1,45.2,station_214,214,U
10021405,xfc_150kW,-93.1,45.2,station_214,214,U
10021406,xfc_150kW,-93.1,45.2,station_214,214,U
10021407,xfc_150kW,-93.1,45.2,station_214,214,U
10021408,xfc_150kW,-93.1,45.2,station_214,214,U
10021501,xfc_150kW,-93.1,45.2,station_215,215,U
10021502,xfc_150kW,-93.1,45.2,station_215,215,U
10021503,xfc_150kW,-93.1,45.2,station_215,215,U
10021504,xfc_150kW,-93.1,45.2,station_215,215,U
10021505,xfc_150kW,-93.1,45.2,station_215,215,U
10021506,xfc_150kW,-93.1,45.2,station_215,215,U
10021507,xfc_150kW,-93.1,45.2,station_215,215,U
10021508,xfc_150kW,-93.1,45.2,station_215,215,U
10021901,xfc_150kW,-93.1,45.2,station_219,219,U
10021902,xfc_150kW,-93.1,45.2,station_219,219,U
10021903,xfc_150kW,-93.1,45.2,station_219,219,U
10021904,xfc_150kW,-93.1,45.2,station_219,219,U
10021905,xfc_150kW,-93.1,45.2,station_219,219,U
10021906,xfc_150kW,-93.1,45.2,station_219,219,U
10021907,xfc_150kW,-93.1,45.2,station_219,219,U
10021908,xfc_150kW,-93.1,45.2,station_219,219,U
10022101,xfc_150kW,-93.1,45.2,station_221,221,U
10022102,xfc_150kW,-93.1,45.2,station_221,221,U
10022103,xfc_150kW,-93.1,45.2,station_221,221,U
10022104,xfc_150kW,-93.1,45.2,station_221,221,U
10022105,xfc_150kW,-93.1,45.2,station_221,221,U
10022106,xfc_150kW,-93.1,45.2,station_221,221,U
10022107,xfc_150kW,-93.1,45.2,station_221,221,U
10022108,xfc_150kW,-93.1,45.2,station_221,221,U
10022201,xfc_150kW,-93.1,45.2,station_222,222,U
10022202,xfc_150kW,-93.1,45.2,station_222,222,U
10022203,xfc_150kW,-93.1,45.2,station_222,222,U
10022204,xfc_150kW,-93.1,45.2,station_222,222,U
10022205,xfc_150kW,-93.1,45.2,station_222,222,U
10022206,xfc_150kW,-93.1,45.2,station_222,222,U
10022207,xfc_150kW,-93.1,45.2,station_222,222,U
10022208,xfc_150kW,-93.1,45.2,station_222,222,U
10022501,xfc_150kW,-93.1,45.2,station_225,225,U
10022502,xfc_150kW,-93.1,45.2,station_225,225,U
10022503,xfc_150kW,-93.1,45.2,station_225,225,U
10022504,xfc_150kW,-93.1,45.2,station_225,225,U
10022505,xfc_150kW,-93.1,45.2,station_225,225,U
10022506,xfc_150kW,-93.1,45.2,station_225,225,U
10022507,xfc_150kW,-93.1,45.2,station_225,225,U
10022508,xfc_150kW,-93.1,45.2,station_225,225,U
10022601,xfc_150kW,-93.1,45.2,station_226,226,U
10022602,xfc_150kW,-93.1,45.2,station_226,226,U
10022603,xfc_150kW,-93.1,45.2,station_226,226,U
10022604,xfc_150kW,-93.1,45.2,station_226,226,U
10022605,xfc_150kW,-93.1,45.2,station_226,226,U
10022606,xfc_150kW,-93.1,45.2,station_226,226,U
10022607,xfc_150kW,-93.1,45.2,station_226,226,U
10022608,xfc_150kW,-93.1,45.2,station_226,226,U
10022801,xfc_150kW,-93.1,45.2,station_228,228,U
10022802,xfc_150kW,-93.1,45.2,station_228,228,U
10022803,xfc_150kW,-93.1,45.2,station_228,228,U
10022804,xfc_150kW,-93.1,45.2,station_228,228,U
10022805,xfc_150kW,-93.1,45.2,station_228,228,U
10022806,xfc_150kW,-93.1,45.2,station_228,228,U
10022807,xfc_150kW,-93.1,45.2,station_228,228,U
10022808,xfc_150kW,-93.1,45.2,station_228,228,U
10022809,xfc_150kW,-93.1,45.2,station_228,228,U
10022810,xfc_150kW,-93.1,45.2,station_228,228,U
10022811,xfc_150kW,-93.1,45.2,station_228,228,U
10022812,xfc_150kW,-93.1,45.2,station_228,228,U
10023001,xfc_150kW,-93.1,45.2,station_230,230,U
10023002,xfc_150kW,-93.1,45.2,station_230,230,U
10023003,xfc_150kW,-93.1,45.2,station_230,230,U
10023004,xfc_150kW,-93.1,45.2,station_230,230,U
10023005,xfc_150kW,-93.1,45.2,station_230,230,U
10023006,xfc_150kW,-93.1,45.2,station_230,230,U
10023007,xfc_150kW,-93.1,45.2,station_230,230,U
10023008,xfc_150kW,-93.1,45.2,station_230,230,U
10023101,xfc_150kW,-93.1,45.2,station_231,231,U
10023102,xfc_150kW,-93.1,45.2,station_231,231,U
10023103,xfc_150kW,-93.1,45.2,station_231,231,U
10023104,xfc_150kW,-93.1,45.2,station_231,231,U
10023105,xfc_150kW,-93.1,45.2,station_231,231,U
10023106,xfc_150kW,-93.1,45.2,station_231,231,U
10023107,xfc_150kW,-93.1,45.2,station_231,231,U
10023108,xfc_150kW,-93.1,45.2,station_231,231,U
10023401,xfc_150kW,-93.1,45.2,station_234,234,U
10023402,xfc_150kW,-93.1,45.2,station_234,234,U
10023403,xfc_150kW,-93.1,45.2,station_234,234,U
10023404,xfc_150kW,-93.1,45.2,station_234,234,U
10023405,xfc_150kW,-93.1,45.2,station_234,234,U
10023406,xfc_150kW,-93.1,45.2,station_234,234,U
10023407,xfc_150kW,-93.1,45.2,station_234,234,U
10023408,xfc_150kW,-93.1,45.2,station_234,234,U
10023601,xfc_150kW,-93.1,45.2,station_236,236,U
10023602,xfc_150kW,-93.1,45.2,station_236,236,U
10023603,xfc_150kW,-93.1,45.2,station_236,236,U
10023604,xfc_150kW,-93.1,45.2,station_236,236,U
10023605,xfc_150kW,-93.1,45.2,station_236,236,U
10023606,xfc_150kW,-93.1,45.2,station_236,236,U
10023607,xfc_150kW,-93.1,45.2,station_236,236,U
10023608,xfc_150kW,-93.1,45.2,station_236,236,U
10024001,xfc_150kW,-93.1,45.2,station_240,240,U
10024002,xfc_150kW,-93.1,45.2,station_240,240,U
10024003,xfc_150kW,-93.1,45.2,station_240,240,U
10024004,xfc_150kW,-93.1,45.2,station_240,240,U
10024005,xfc_150kW,-93.1,45.2,station_240,240,U
10024006,xfc_150kW,-93.1,45.2,station_240,240,U
10024007,xfc_150kW,-93.1,45.2,station_240,240,U
10024008,xfc_150kW,-93.1,45.2,station_240,240,U
10024009,xfc_150kW,-93.1,45.2,station_240,240,U
10024010,xfc_150kW,-93.1,45.2,station_240,240,U
10024011,xfc_150kW,-93.1,45.2,station_240,240,U
10024012,xfc_150kW,-93.1,45.2,station_240,240,U
10024301,xfc_150kW,-93.1,45.2,station_243,243,U
10024302,xfc_150kW,-93.1,45.2,station_243,243,U
10024303,xfc_150kW,-93.1,45.2,station_243,243,U
10024304,xfc_150kW,-93.1,45.2,station_243,243,U
10024305,xfc_150kW,-93.1,45.2,station_243,243,U
10024306,xfc_150kW,-93.1,45.2,station_243,243,U
10024307,xfc_150kW,-93.1,45.2,station_243,243,U
10024308,xfc_150kW,-93.1,45.2,station_243,243,U
10024401,xfc_150kW,-93.1,45.2,station_244,244,U
10024402,xfc_150kW,-93.1,45.2,station_244,244,U
10024403,xfc_150kW,-93.1,45.2,station_244,244,U
10024404,xfc_150kW,-93.1,45.2,station_244,244,U
10024405,xfc_150kW,-93.1,45.2,station_244,244,U
10024406,xfc_150kW,-93.1,45.2,station_244,244,U
10024407,xfc_150kW,-93.1,45.2,station_244,244,U
10024408,xfc_150kW,-93.1,45.2,station_244,244,U
10024901,xfc_150kW,-93.1,45.2,station_249,249,U
10024902,xfc_150kW,-93.1,45.2,station_249,249,U
10024903,xfc_150kW,-93.1,45.2,station_249,249,U
10024904,xfc_150kW,-93.1,45.2,station_249,249,U
10024905,xfc_150kW,-93.1,45.2,station_249,249,U
10024906,xfc_150kW,-93.1,45.2,station_249,249,U
10024907,xfc_150kW,-93.1,45.2,station_249,249,U
10024908,xfc_150kW,-93.1,45.2,station_249,249,U
10024909,xfc_150kW,-93.1,45.2,station_249,249,U
10024910,xfc_150kW,-93.1,45.2,station_249,249,U
10024911,xfc_150kW,-93.1,45.2,station_249,249,U
10024912,xfc_150kW,-93.1,45.2,station_249,249,U
10025201,xfc_150kW,-93.1,45.2,station_252,252,U
10025202,xfc_150kW,-93.1,45.2,station_252,252,U
10025203,xfc_150kW,-93.1,45.2,station_252,252,U
10025204,xfc_150kW,-93.1,45.2,station_252,252,U
10025205,xfc_150kW,-93.1,45.2,station_252,252,U
10025206,xfc_150kW,-93.1,45.2,station_252,252,U
10025207,xfc_150kW,-93.1,45.2,station_252,252,U
10025208,xfc_150kW,-93.1,45.2,station_252,252,U
10025501,xfc_150kW,-93.1,45.2,station_255,255,U
10025502,xfc_150kW,-93.1,45.2,station_255,255,U
10025503,xfc_150kW,-93.1,45.2,station_255,255,U
10025504,xfc_150kW,-93.1,45.2,station_255,255,U
10025505,xfc_150kW,-93.1,45.2,station_255,255,U
10025506,xfc_150kW,-93.1,45.2,station_255,255,U
10025507,xfc_150kW,-93.1,45.2,station_255,255,U
10025508,xfc_150kW,-93.1,45.2,station_255,255,U
10025801,xfc_150kW,-93.1,45.2,station_258,258,U
10025802,xfc_150kW,-93.1,45.2,station_258,258,U
10025803,xfc_150kW,-93.1,45.2,station_258,258,U
10025804,xfc_150kW,-93.1,45.2,station_258,258,U
10025805,xfc_150kW,-93.1,45.2,station_258,258,U
10025806,xfc_150kW,-93.1,45.2,station_258,258,U
10025807,xfc_150kW,-93.1,45.2,station_258,258,U
10025808,xfc_150kW,-93.1,45.2,station_258,258,U
10026001,xfc_150kW,-93.1,45.2,station_260,260,U
10026002,xfc_150kW,-93.1,45.2,station_260,260,U
10026003,xfc_150kW,-93.1,45.2,station_260,260,U
10026004,xfc_150kW,-93.1,45.2,station_260,260,U
10026005,xfc_150kW,-93.1,45.2,station_260,260,U
10026006,xfc_150kW,-93.1,45.2,station_260,260,U
10026007,xfc_150kW,-93.1,45.2,station_260,260,U
10026008,xfc_150kW,-93.1,45.2,station_260,260,U
10026401,xfc_150kW,-93.1,45.2,station_264,264,U
10026402,xfc_150kW,-93.1,45.2,station_264,264,U
10026403,xfc_150kW,-93.1,45.2,station_264,264,U
10026404,xfc_150kW,-93.1,45.2,station_264,264,U
10026405,xfc_150kW,-93.1,45.2,station_264,264,U
10026406,xfc_150kW,-93.1,45.2,station_264,264,U
10026407,xfc_150kW,-93.1,45.2,station_264,264,U
10026408,xfc_150kW,-93.1,45.2,station_264,264,U
10026601,xfc_150kW,-93.1,45.2,station_266,266,U
10026602,xfc_150kW,-93.1,45.2,station_266,266,U
10026603,xfc_150kW,-93.1,45.2,station_266,266,U
10026604,xfc_150kW,-93.1,45.2,station_266,266,U
10026605,xfc_150kW,-93.1,45.2,station_266,266,U
10026606,xfc_150kW,-93.1,45.2,station_266,266,U
10026607,xfc_150kW,-93.1,45.2,station_266,266,U
10026608,xfc_150kW,-93.1,45.2,station_266,266,U
10027701,xfc_150kW,-93.1,45.2,station_277,277,U
10027702,xfc_150kW,-93.1,45.2,station_277,277,U
10027703,xfc_150kW,-93.1,45.2,station_277,277,U
10027704,xfc_150kW,-93.1,45.2,station_277,277,U
10027705,xfc_150kW,-93.1,45.2,station_277,277,U
10027706,xfc_150kW,-93.1,45.2,station_277,277,U
10027707,xfc_150kW,-93.1,45.2,station_277,277,U
10027708,xfc_150kW,-93.1,45.2,station_277,277,U
10027901,xfc_150kW,-93.1,45.2,station_279,279,U
10027902,xfc_150kW,-93.1,45.2,station_279,279,U
10027903,xfc_150kW,-93.1,45.2,station_279,279,U
10027904,xfc_150kW,-93.1,45.2,station_279,279,U
10027905,xfc_150kW,-93.1,45.2,station_279,279,U
10027906,xfc_150kW,-93.1,45.2,station_279,279,U
10027907,xfc_150kW,-93.1,45.2,station_279,279,U
10027908,xfc_150kW,-93.1,45.2,station_279,279,U
10027909,xfc_150kW,-93.1,45.2,station_279,279,U
10027910,xfc_150kW,-93.1,45.2,station_279,279,U
10027911,xfc_150kW,-93.1,45.2,station_279,279,U
10027912,xfc_150kW,-93.1,45.2,station_279,279,U
10028001,xfc_150kW,-93.1,45.2,station_280,280,U
10028002,xfc_150kW,-93.1,45.2,station_280,280,U
10028003,xfc_150kW,-93.1,45.2,station_280,280,U
10028004,xfc_150kW,-93.1,45.2,station_280,280,U
10028005,xfc_150kW,-93.1,45.2,station_280,280,U
10028006,xfc_150kW,-93.1,45.2,station_280,280,U
10028007,xfc_150kW,-93.1,45.2,station_280,280,U
10028008,xfc_150kW,-93.1,45.2,station_280,280,U
10028201,xfc_150kW,-93.1,45.2,station_282,282,U
10028202,xfc_150kW,-93.1,45.2,station_282,282,U
10028203,xfc_150kW,-93.1,45.2,station_282,282,U
10028204,xfc_150kW,-93.1,45.2,station_282,282,U
10028205,xfc_150kW,-93.1,45.2,station_282,282,U
10028206,xfc_150kW,-93.1,45.2,station_282,282,U
10028207,xfc_150kW,-93.1,45.2,station_282,282,U
10028208,xfc_150kW,-93.1,45.2,station_282,282,U
10028701,xfc_150kW,-93.1,45.2,station_287,287,U
10028702,xfc_150kW,-93.1,45.2,station_287,287,U
10028703,xfc_150kW,-93.1,45.2,station_287,287,U
10028704,xfc_150kW,-93.1,45.2,station_287,287,U
10028705,xfc_150kW,-93.1,45.2,station_287,287,U
10028706,xfc_150kW,-93.1,45.2,station_287,287,U
10028707,xfc_150kW,-93.1,45.2,station_287,287,U
10028708,xfc_150kW,-93.1,45.2,station_287,287,U
10028801,xfc_150kW,-93.1,45.2,station_288,288,U
10028802,xfc_150kW,-93.1,45.2,station_288,288,U
10028803,xfc_150kW,-93.1,45.2,station_288,288,U
10028804,xfc_150kW,-93.1,45.2,station_288,288,U
10028805,xfc_150kW,-93.1,45.2,station_288,288,U
10028806,xfc_150kW,-93.1,45.2,station_288,288,U
10028807,xfc_150kW,-93.1,45.2,station_288,288,U
10028808,xfc_150kW,-93.1,45.2,station_288,288,U
10029201,xfc_150kW,-93.1,45.2,station_292,292,U
10029202,xfc_150kW,-93.1,45.2,station_292,292,U
10029203,xfc_150kW,-93.1,45.2,station_292,292,U
10029204,xfc_150kW,-93.1,45.2,station_292,292,U
10029205,xfc_150kW,-93.1,45.2,station_292,292,U
10029206,xfc_150kW,-93.1,45.2,station_292,292,U
10029207,xfc_150kW,-93.1,45.2,station_292,292,U
10029208,xfc_150kW,-93.1,45.2,station_292,292,U
10029209,xfc_150kW,-93.1,45.2,station_292,292,U
10029210,xfc_150kW,-93.1,45.2,station_292,292,U
10029301,xfc_150kW,-93.1,45.2,station_293,293,U
10029302,xfc_150kW,-93.1,45.2,station_293,293,U
10029303,xfc_150kW,-93.1,45.2,station_293,293,U
10029304,xfc_150kW,-93.1,45.2,station_293,293,U
10029305,xfc_150kW,-93.1,45.2,station_293,293,U
10029306,xfc_150kW,-93.1,45.2,station_293,293,U
10029307,xfc_150kW,-93.1,45.2,station_293,293,U
10029308,xfc_150kW,-93.1,45.2,station_293,293,U
10029701,xfc_150kW,-93.1,45.2,station_297,297,U
10029702,xfc_150kW,-93.1,45.2,station_297,297,U
10029703,xfc_150kW,-93.1,45.2,station_297,297,U
10029704,xfc_150kW,-93.1,45.2,station_297,297,U
10029705,xfc_150kW,-93.1,45.2,station_297,297,U
10029706,xfc_150kW,-93.1,45.2,station_297,297,U
10029707,xfc_150kW,-93.1,45.2,station_297,297,U
10029708,xfc_150kW,-93.1,45.2,station_297,297,U
10029901,xfc_150kW,-93.1,45.2,station_299,299,U
10029902,xfc_150kW,-93.1,45.2,station_299,299,U
10029903,xfc_150kW,-93.1,45.2,station_299,299,U
10029904,xfc_150kW,-93.1,45.2,station_299,299,U
10029905,xfc_150kW,-93.1,45.2,station_299,299,U
10029906,xfc_150kW,-93.1,45.2,station_299,299,U
10029907,xfc_150kW,-93.1,45.2,station_299,299,U
10029908,xfc_150kW,-93.1,45.2,station_299,299,U
10030001,xfc_150kW,-93.1,45.2,station_300,300,U
10030002,xfc_150kW,-93.1,45.2,station_300,300,U
10030003,xfc_150kW,-93.1,45.2,station_300,300,U
10030004,xfc_150kW,-93.1,45.2,station_300,300,U
10030005,xfc_150kW,-93.1,45.2,station_300,300,U
10030006,xfc_150kW,-93.1,45.2,station_300,300,U
10030007,xfc_150kW,-93.1,45.2,station_300,300,U
10030008,xfc_150kW,-93.1,45.2,station_300,300,U
10030101,xfc_150kW,-93.1,45.2,station_301,301,U
10030102,xfc_150kW,-93.1,45.2,station_301,301,U
10030103,xfc_150kW,-93.1,45.2,station_301,301,U
10030104,xfc_150kW,-93.1,45.2,station_301,301,U
10030105,xfc_150kW,-93.1,45.2,station_301,301,U
10030106,xfc_150kW,-93.1,45.2,station_301,301,U
10030107,xfc_150kW,-93.1,45.2,station_301,301,U
10030108,xfc_150kW,-93.1,45.2,station_301,301,U
10030401,xfc_150kW,-93.1,45.2,station_304,304,U
10030402,xfc_150kW,-93.1,45.2,station_304,304,U
10030403,xfc_150kW,-93.1,45.2,station_304,304,U
10030404,xfc_150kW,-93.1,45.2,station_304,304,U
10030405,xfc_150kW,-93.1,45.2,station_304,304,U
10030406,xfc_150kW,-93.1,45.2,station_304,304,U
10030407,xfc_150kW,-93.1,45.2,station_304,304,U
10030408,xfc_150kW,-93.1,45.2,station_304,304,U
10030501,xfc_150kW,-93.1,45.2,station_305,305,U
10030502,xfc_150kW,-93.1,45.2,station_305,305,U
10030503,xfc_150kW,-93.1,45.2,station_305,305,U
10030504,xfc_150kW,-93.1,45.2,station_305,305,U
10030505,xfc_150kW,-93.1,45.2,station_305,305,U
10030506,xfc_150kW,-93.1,45.2,station_305,305,U
10030507,xfc_150kW,-93.1,45.2,station_305,305,U
10030508,xfc_150kW,-93.1,45.2,station_305,305,U
10030509,xfc_150kW,-93.1,45.2,station_305,305,U
10030510,xfc_150kW,-93.1,45.2,station_305,305,U
10030511,xfc_150kW,-93.1,45.2,station_305,305,U
10030512,xfc_150kW,-93.1,45.2,station_305,305,U
10030513,xfc_150kW,-93.1,45.2,station_305,305,U
10030514,xfc_150kW,-93.1,45.2,station_305,305,U
10030701,xfc_150kW,-93.1,45.2,station_307,307,U
10030702,xfc_150kW,-93.1,45.2,station_307,307,U
10030703,xfc_150kW,-93.1,45.2,station_307,307,U
10030704,xfc_150kW,-93.1,45.2,station_307,307,U
10030705,xfc_150kW,-93.1,45.2,station_307,307,U
10030706,xfc_150kW,-93.1,45.2,station_307,307,U
10030707,xfc_150kW,-93.1,45.2,station_307,307,U
10030708,xfc_150kW,-93.1,45.2,station_307,307,U
10031202,xfc_150kW,-93.1,45.2,station_312,312,U
10031204,xfc_150kW,-93.1,45.2,station_312,312,U
10031205,xfc_150kW,-93.1,45.2,station_312,312,U
10031206,xfc_150kW,-93.1,45.2,station_312,312,U
10031207,xfc_150kW,-93.1,45.2,station_312,312,U
10031208,xfc_150kW,-93.1,45.2,station_312,312,U
10031501,xfc_150kW,-93.1,45.2,station_315,315,U
10031502,xfc_150kW,-93.1,45.2,station_315,315,U
10031503,xfc_150kW,-93.1,45.2,station_315,315,U
10031504,xfc_150kW,-93.1,45.2,station_315,315,U
10031505,xfc_150kW,-93.1,45.2,station_315,315,U
10031506,xfc_150kW,-93.1,45.2,station_315,315,U
10031507,xfc_150kW,-93.1,45.2,station_315,315,U
10031508,xfc_150kW,-93.1,45.2,station_315,315,U
10031801,xfc_150kW,-93.1,45.2,station_318,318,U
10031802,xfc_150kW,-93.1,45.2,station_318,318,U
10031803,xfc_150kW,-93.1,45.2,station_318,318,U
10031804,xfc_150kW,-93.1,45.2,station_318,318,U
10031805,xfc_150kW,-93.1,45.2,station_318,318,U
10031806,xfc_150kW,-93.1,45.2,station_318,318,U
10031807,xfc_150kW,-93.1,45.2,station_318,318,U
10031808,xfc_150kW,-93.1,45.2,station_318,318,U
10031901,xfc_150kW,-93.1,45.2,station_319,319,U
10031902,xfc_150kW,-93.1,45.2,station_319,319,U
10031903,xfc_150kW,-93.1,45.2,station_319,319,U
10031904,xfc_150kW,-93.1,45.2,station_319,319,U
10031905,xfc_150kW,-93.1,45.2,station_319,319,U
10031906,xfc_150kW,-93.1,45.2,station_319,319,U
10031907,xfc_150kW,-93.1,45.2,station_319,319,U
10031908,xfc_150kW,-93.1,45.2,station_319,319,U
10032001,xfc_150kW,-93.1,45.2,station_320,320,U
10032002,xfc_150kW,-93.1,45.2,station_320,320,U
10032003,xfc_150kW,-93.1,45.2,station_320,320,U
10032004,xfc_150kW,-93.1,45.2,station_320,320,U
10032005,xfc_150kW,-93.1,45.2,station_320,320,U
10032006,xfc_150kW,-93.1,45.2,station_320,320,U
10032007,xfc_150kW,-93.1,45.2,station_320,320,U
10032008,xfc_150kW,-93.1,45.2,station_320,320,U
10032101,xfc_150kW,-93.1,45.2,station_321,321,U
10032102,xfc_150kW,-93.1,45.2,station_321,321,U
10032103,xfc_150kW,-93.1,45.2,station_321,321,U
10032104,xfc_150kW,-93.1,45.2,station_321,321,U
10032105,xfc_150kW,-93.1,45.2,station_321,321,U
10032106,xfc_150kW,-93.1,45.2,station_321,321,U
10032107,xfc_150kW,-93.1,45.2,station_321,321,U
10032108,xfc_150kW,-93.1,45.2,station_321,321,U
10032301,xfc_150kW,-93.1,45.2,station_323,323,U
10032302,xfc_150kW,-93.1,45.2,station_323,323,U
10032303,xfc_150kW,-93.1,45.2,station_323,323,U
10032304,xfc_150kW,-93.1,45.2,station_323,323,U
10032305,xfc_150kW,-93.1,45.2,station_323,323,U
10032306,xfc_150kW,-93.1,45.2,station_323,323,U
10032307,xfc_150kW,-93.1,45.2,station_323,323,U
10032308,xfc_150kW,-93.1,45.2,station_323,323,U
10032501,xfc_150kW,-93.1,45.2,station_325,325,U
10032502,xfc_150kW,-93.1,45.2,station_325,325,U
10032503,xfc_150kW,-93.1,45.2,station_325,325,U
10032504,xfc_150kW,-93.1,45.2,station_325,325,U
10032505,xfc_150kW,-93.1,45.2,station_325,325,U
10032506,xfc_150kW,-93.1,45.2,station_325,325,U
10032507,xfc_150kW,-93.1,45.2,station_325,325,U
10032508,xfc_150kW,-93.1,45.2,station_325,325,U
10032601,xfc_150kW,-93.1,45.2,station_326,326,U
10032602,xfc_150kW,-93.1,45.2,station_326,326,U
10032603,xfc_150kW,-93.1,45.2,station_326,326,U
10032604,xfc_150kW,-93.1,45.2,station_326,326,U
10032605,xfc_150kW,-93.1,45.2,station_326,326,U
10032606,xfc_150kW,-93.1,45.2,station_326,326,U
10032607,xfc_150kW,-93.1,45.2,station_326,326,U
10032608,xfc_150kW,-93.1,45.2,station_326,326,U
10032609,xfc_150kW,-93.1,45.2,station_326,326,U
10032610,xfc_150kW,-93.1,45.2,station_326,326,U
10032611,xfc_150kW,-93.1,45.2,station_326,326,U
10032612,xfc_150kW,-93.1,45.2,station_326,326,U
10032901,xfc_150kW,-93.1,45.2,station_329,329,U
10032902,xfc_150kW,-93.1,45.2,station_329,329,U
10032903,xfc_150kW,-93.1,45.2,station_329,329,U
10032904,xfc_150kW,-93.1,45.2,station_329,329,U
10032905,xfc_150kW,-93.1,45.2,station_329,329,U
10032906,xfc_150kW,-93.1,45.2,station_329,329,U
10032907,xfc_150kW,-93.1,45.2,station_329,329,U
10032908,xfc_150kW,-93.1,45.2,station_329,329,U
10032909,xfc_150kW,-93.1,45.2,station_329,329,U
10032910,xfc_150kW,-93.1,45.2,station_329,329,U
10032911,xfc_150kW,-93.1,45.2,station_329,329,U
10032912,xfc_150kW,-93.1,45.2,station_329,329,U
10032913,xfc_150kW,-93.1,45.2,station_329,329,U
10032914,xfc_150kW,-93.1,45.2,station_329,329,U
10033101,xfc_150kW,-93.1,45.2,station_331,331,U
10033102,xfc_150kW,-93.1,45.2,station_331,331,U
10033103,xfc_150kW,-93.1,45.2,station_331,331,U
10033104,xfc_150kW,-93.1,45.2,station_331,331,U
10033105,xfc_150kW,-93.1,45.2,station_331,331,U
10033106,xfc_150kW,-93.1,45.2,station_331,331,U
10033107,xfc_150kW,-93.1,45.2,station_331,331,U
10033108,xfc_150kW,-93.1,45.2,station_331,331,U
10033301,xfc_150kW,-93.1,45.2,station_333,333,U
10033302,xfc_150kW,-93.1,45.2,station_333,333,U
10033303,xfc_150kW,-93.1,45.2,station_333,333,U
10033304,xfc_150kW,-93.1,45.2,station_333,333,U
10033305,xfc_150kW,-93.1,45.2,station_333,333,U
10033306,xfc_150kW,-93.1,45.2,station_333,333,U
10033307,xfc_150kW,-93.1,45.2,station_333,333,U
10033308,xfc_150kW,-93.1,45.2,station_333,333,U
10033309,xfc_150kW,-93.1,45.2,station_333,333,U
10033310,xfc_150kW,-93.1,45.2,station_333,333,U
10033311,xfc_150kW,-93.1,45.2,station_333,333,U
10033312,xfc_150kW,-93.1,45.2,station_333,333,U
10033501,xfc_150kW,-93.1,45.2,station_335,335,U
10033502,xfc_150kW,-93.1,45.2,station_335,335,U
10033503,xfc_150kW,-93.1,45.2,station_335,335,U
10033504,xfc_150kW,-93.1,45.2,station_335,335,U
